listing_id,clean,location,beach,host,comfortable,close,pool,space,quiet,beautiful,restaurant,quick,neighborhood,kitchen,friendly
16650261,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0
16650268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16650754,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16651348,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16651519,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16652268,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
16652395,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1
16653287,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
16657247,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
16658654,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1
16659292,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
16660077,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16660095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16661372,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1
16662012,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
16663500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16663520,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16663655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16664045,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16665181,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0
16665777,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
16666962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16667077,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
16667109,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1
16673954,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16674476,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0
16674748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16676623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16676830,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16677170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16677256,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0
16677504,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
16677799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16677866,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
16677936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16678094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16678243,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
16678571,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16684101,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
16686457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16687225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16688334,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
16689548,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16690527,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
16690607,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
16690768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16692369,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16693267,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
16693642,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
16693953,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
16700935,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
16701061,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16701118,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
16704118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16704551,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
16704638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16704643,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
16704645,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
16704673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16704693,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
16706078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16706758,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16706877,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
16707059,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
16707765,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
16707876,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16708692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16709467,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0
16709779,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
16710032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16710475,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
16710494,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
16716143,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
16716676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16718672,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
16720277,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
16720662,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0
16721118,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0
16721137,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
16722560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16722762,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0
16723682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16725292,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0
16725576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16725615,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
16725924,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
16726705,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16730833,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0
16731782,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
16732266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16733804,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16735133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16735801,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
16735825,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
16735848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16736195,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
16736676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16736830,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1
16737908,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
16739383,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16739513,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
16739659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16739891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16740454,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
16740705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16740970,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
16742255,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16742943,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0
16749005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16751220,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
16751768,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
16753622,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
16754415,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
16754578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16754764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16755494,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1
16755710,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1
16755891,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16756027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16756480,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16756657,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
16757056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16757281,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
16757313,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16758426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16758827,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16764106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16765473,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0
16766700,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16766855,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16766968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16767131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16767153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16767867,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
16769229,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16769973,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16770311,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
16770690,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
16771876,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
16772578,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
16775575,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0
16775958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16776899,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
16777938,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
16778572,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
16778611,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16778711,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
16778904,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
16779078,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1
16779548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16780398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16781393,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0
16781516,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
16783144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16783828,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
16784199,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
16790891,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
16791550,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
16791736,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
16792642,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0
16793429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16793649,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0
16795470,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
16795503,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
16795643,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
16796255,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0
16797018,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1
16797650,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1
16797910,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16797978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16798165,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0
16804040,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16805446,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
16807494,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
16807575,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0
16807749,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
16808899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16809567,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
16810023,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1
16810340,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
16810808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16810907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16811364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16811381,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0
16811969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16812019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16812429,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
16813292,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1
16814083,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
16814205,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
16814382,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
16814803,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
16814846,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
16815738,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
16818940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16823142,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16823279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16824774,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0
16827775,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0
16828843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16829324,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1
16830241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16830655,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
16830848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16831133,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
16831457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16831460,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
16831471,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
16837677,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
16837941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16839867,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
16841187,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
16841857,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0
16842314,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0
16843072,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
16843605,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
16844197,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0
16844630,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16844643,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
16844974,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16845648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16845862,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16846462,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16846522,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
16846660,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16846774,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
16847069,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16847403,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
16853744,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
16854441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16854754,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
16855055,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
16855386,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1
16855927,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16855993,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
16856516,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
16856850,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0
16858141,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0
16858716,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0
16859099,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16860045,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16860570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16867024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16869933,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
16869999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16870827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16871799,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16872241,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
16872790,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
16872797,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1
16873148,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16873536,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
16878118,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
16878422,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
16879202,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
16879675,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0
16880235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16881419,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16881707,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
16883129,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
16883297,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16883813,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
16884587,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
16885447,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
16892955,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
16893797,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
16894177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16896129,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
16896958,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0
16897050,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0
16897188,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0
16897598,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
16898313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16899058,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
16899576,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
16900385,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
16900409,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
16900442,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
16905585,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0
16907638,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
16910795,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0
16912472,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
16913294,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16913365,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
16914048,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1
16914748,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
16915835,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0
16915985,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0
16916292,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0
16916708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16917225,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
16918104,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
16922149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16923239,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
16924158,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
16925222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16928699,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0
16929016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16929145,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
16930151,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
16930263,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
16930274,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1
16930490,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16930596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16932097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16932362,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0
16933257,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16933274,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
16936036,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0
16939027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16941272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16942022,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16942055,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
16943101,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
16943185,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0
16943438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16943524,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0
16943997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16944002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16944675,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
16944820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16944994,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
16945436,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
16945484,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
16954330,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
16959564,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
16959977,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
16960192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16960415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16961884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16962076,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
16964624,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16964659,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1
16964747,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
16964838,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0
16965016,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
16965052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16965072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16965094,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16965968,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
16965972,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
16969156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16971327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16972038,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0
16972042,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0
16972487,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1
16973537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16973662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16973996,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
16974611,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
16974815,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16976267,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
16976656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16976738,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
16977023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16978709,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16983203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16984518,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16985730,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0
16986251,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
16986429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16987479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16987550,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
16987679,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16994777,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
16996670,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
16997691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16997899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16998086,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
16998098,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
16999421,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
16999426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16999665,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
17000460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17005726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17006745,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17007971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17008487,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17008980,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
17009057,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17009530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17010314,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
17010316,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
17010389,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
17011667,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0
17013307,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1
17013623,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17013969,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17014341,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17014809,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0
17016200,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
17016281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17016326,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
17016637,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
17023189,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
17023645,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17024846,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
17026134,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
17026443,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
17026548,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1
17027226,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0
17028600,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1
17029510,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
17029902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17030061,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
17038136,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
17042876,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
17043121,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1
17045488,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
